2025-11-04 18:53:27,387 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\floatlayout.py", line 65, in __init__
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     super(FloatLayout, self).__init__(**kwargs)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\layout.py", line 76, in __init__
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     super(Layout, self).__init__(**kwargs)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 366, in __init__
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.apply_class_lang_rules(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ignored_consts=self._kwargs_applied_init,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 470, in apply_class_lang_rules
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     Builder.apply(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         self, ignored_consts=ignored_consts,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 545, in apply
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     self._apply_rule(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget, rule, rule, ignored_consts=ignored_consts,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 665, in _apply_rule
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     child.apply_class_lang_rules(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         root=rctx['ids']['root'], rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 470, in apply_class_lang_rules
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     Builder.apply(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         self, ignored_consts=ignored_consts,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 545, in apply
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     self._apply_rule(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget, rule, rule, ignored_consts=ignored_consts,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 600, in _apply_rule
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     self._build_canvas(widget.canvas.before, widget,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                        rule.canvas_before, rootrule)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 933, in _build_canvas
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     raise BuilderException(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         prule.ctx, prule.line,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         '{}: {}'.format(e.__class__.__name__, e), cause=tb)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: kivy.lang.builder.BuilderException: Parser: File "D:\Python\TO_DO_Kivy\kv\components\button.kv", line 41:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      39:            rgba: app.colors['stroke']
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      40:        Line:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: >>   41:            rounded_rectangle: (self.x, self.y, self.width, self.height, root.radius[0], root.radius[1], root.radius[2], root.radius[3])
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      42:            width: dp(1)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      43:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: BuilderException: Parser: File "D:\Python\TO_DO_Kivy\kv\components\button.kv", line 41:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      39:            rgba: app.colors['stroke']
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      40:        Line:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: >>   41:            rounded_rectangle: (self.x, self.y, self.width, self.height, root.radius[0], root.radius[1], root.radius[2], root.radius[3])
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      42:            width: dp(1)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:      43:
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: TypeError: 'NoneType' object is not subscriptable
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 245, in create_handler
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     return eval(value, idmap), bound_list
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:            ~~~~^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\components\button.kv", line 41, in <module>
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     rounded_rectangle: (self.x, self.y, self.width, self.height, root.radius[0], root.radius[1], root.radius[2], root.radius[3])
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                                   ^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 927, in _build_canvas
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     value, _ = create_handler(
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                ~~~~~~~~~~~~~~^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget, instr.proxy_ref,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         key, value, prule, idmap, True)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 248, in create_handler
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:     raise BuilderException(rule.ctx, rule.line,
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                            '{}: {}'.format(e.__class__.__name__, e),
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr:                            cause=tb)
2025-11-07 14:15:56 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 14:17:43 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:17:45 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:17:48 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:17:51 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:17:56 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:18:00 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:18:05 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:19:22 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:19:25 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:19:31 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:19:38 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:19:42 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:19:46 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:20:26 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:20:28 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:20:36 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:20:39 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:20:44 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:21:30 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:21:33 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:21:39 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:21:42 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:21:49 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:22:32 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:22:35 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:22:38 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:22:41 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:22:47 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:22:52 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:23:23 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:23:25 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:23:30 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:23:37 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:23:41 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:23:44 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:25:17 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:25:19 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:25:26 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:25:33 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:25:35 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:25:47 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:25:49 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:25:54 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:25:58 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:26:02 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:26:06 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-07 14:26:08 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:37:58 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:38:00 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:38:03 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:38:07 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:38:14 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:38:18 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:38:20 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:38:25 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:38:28 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:38:32 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:38:34 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-07 14:38:38 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:38:42 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:38:51 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:38:58 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:39:00 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:39:08 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:39:20 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:39:22 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:39:27 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:40:20 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:40:22 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:40:32 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-07 14:40:34 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:41:39 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:41:41 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:41:49 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:43:57 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:43:59 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:44:08 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:44:19 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:44:21 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:44:29 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:45:14 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:45:16 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:45:30 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:45:36 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:45:38 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:45:41 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:45:44 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:45:47 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:45:57 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:46:04 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:46:26 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:46:28 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:46:39 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:46:46 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:46:48 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:46:52 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:47:06 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:47:08 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:47:13 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:47:19 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:47:22 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:47:28 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:47:33 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:47:36 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:47:41 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:48:04 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:48:06 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:48:12 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:48:25 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:48:27 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:48:34 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:48:37 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - light
2025-11-07 14:48:45 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:48:47 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:48:55 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:48:57 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:49:00 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
2025-11-07 14:49:04 | DEBUG | setting.py:70 | [TO_DO]  Change Theme on - dark
2025-11-07 14:49:14 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:49:46 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:49:49 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:49:53 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 14:50:15 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 14:50:18 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 14:50:21 | DEBUG | setting.py:40 | [TO_DO]  load settings screen
